>>*HEADER*<<
FileID:DSExport.CSV
Version:2
GridSize:{Width=101, Height=74}
>>*DATA*<<
x (mm)[mm],y (mm)[mm],U[m/s],V[m/s],Status,y (mm)[mm],U pix[pix],V pix[pix],U[m/s],V[m/s],Length[m/s],Status
0.700090334236675,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
1.42276422764227,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
2.14543812104787,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
2.86811201445347,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
3.59078590785907,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
4.31345980126467,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
5.03613369467027,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
5.75880758807587,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
6.48148148148147,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
7.20415537488707,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
7.92682926829267,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
8.64950316169827,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
9.37217705510387,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
10.0948509485095,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
10.8175248419151,0.700090334236675,-6.04938686592504E-05,-4.17235060012899E-05,17,0.700090334236675,-0.00167416781514476,-0.0011546980285857,-6.04938686592504E-05,-4.17235060012899E-05,7.34871355980237E-05,17
11.5401987353207,0.700090334236675,-0.000120987737318501,-8.34470120025799E-05,17,0.700090334236675,-0.00334833563028951,-0.0023093960571714,-0.000120987737318501,-8.34470120025799E-05,0.000146974271196047,17
12.2628726287263,0.700090334236675,-0.000443621713202447,-0.000305972411297262,17,0.700090334236675,-0.0122772309128777,-0.00846778648265172,-0.000443621713202447,-0.000305972411297262,0.000538905688316364,17
12.9855465221319,0.700090334236675,-0.000766255659982562,-0.000528497737832367,17,0.700090334236675,-0.0212061253900174,-0.0146261748945108,-0.000766255659982562,-0.000528497737832367,0.000930837040168279,17
13.7082204155375,0.700090334236675,-0.000456481735454872,-0.000334804761223495,17,0.700090334236675,-0.0126331320287136,-0.00926572176686023,-0.000456481735454872,-0.000334804761223495,0.000566100523707419,17
14.4308943089431,0.700090334236675,-0.000146707810927182,-0.000141111799166538,17,0.700090334236675,-0.00406013866740977,-0.00390526904193393,-0.000146707810927182,-0.000141111799166538,0.000203557661735104,17
15.1535682023487,0.700090334236675,-0.000515510211698711,-0.000112811532744672,17,0.700090334236675,-0.0142667451087618,-0.0031220591687088,-0.000515510211698711,-0.000112811532744672,0.00052770940894194,17
15.8762420957543,0.700090334236675,-0.0008843126706779,-8.45112663228065E-05,17,0.700090334236675,-0.0244733531610109,-0.00233884929548367,-0.0008843126706779,-8.45112663228065E-05,0.000888341743732087,17
