>>*HEADER*<<
FileID:DSExport.CSV
Version:2
GridSize:{Width=101, Height=74}
>>*DATA*<<
x (mm)[mm],y (mm)[mm],U[m/s],V[m/s],Status,y (mm)[mm],U pix[pix],V pix[pix],U[m/s],V[m/s],Length[m/s],Status
0.700090334236675,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
1.42276422764227,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
2.14543812104787,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
2.86811201445347,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
3.59078590785907,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
4.31345980126467,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
5.03613369467027,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
5.75880758807587,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
6.48148148148147,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
7.20415537488707,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
7.92682926829267,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
8.64950316169827,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
9.37217705510387,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
10.0948509485095,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
10.8175248419151,0.700090334236675,-0.000254991493420675,-2.95280078717042E-05,17,0.700090334236675,-0.00705688958041719,-0.000817187617849413,-0.000254991493420675,-2.95280078717042E-05,0.000256695471260749,17
11.5401987353207,0.700090334236675,-0.000509982986841351,-5.90560157434084E-05,17,0.700090334236675,-0.0141137791608344,-0.00163437523569883,-0.000509982986841351,-5.90560157434084E-05,0.000513390942521497,17
12.2628726287263,0.700090334236675,-0.00186993752140552,-0.000216538726817817,17,0.700090334236675,-0.0517505209048977,-0.00599270926468307,-0.00186993752140552,-0.000216538726817817,0.00188243335982236,17
12.9855465221319,0.700090334236675,-0.00322989211417735,-0.000374021445168182,17,0.700090334236675,-0.0893872642598581,-0.0103510434950294,-0.00322989211417735,-0.000374021445168182,0.00325147583578145,17
13.7082204155375,0.700090334236675,-0.00237661879509687,-0.00094230321701616,17,0.700090334236675,-0.065772925154306,-0.0260782415309222,-0.00237661879509687,-0.00094230321701616,0.00255660952239616,17
14.4308943089431,0.700090334236675,-0.00152334501035511,-0.00151058495976031,17,0.700090334236675,-0.0421585731615778,-0.0418054387613665,-0.00152334501035511,-0.00151058495976031,0.0021453314292267,17
15.1535682023487,0.700090334236675,-0.00299526215530932,-0.000832798308692873,17,0.700090334236675,-0.0828938801481854,-0.0230476931930752,-0.00299526215530932,-0.000832798308692873,0.00310888217885303,17
15.8762420957543,0.700090334236675,-0.00446717906743288,-0.000155011584865861,17,0.700090334236675,-0.123629180691205,-0.00428994561116269,-0.00446717906743288,-0.000155011584865861,0.0044698677175005,17
16.5989159891599,0.700090334236675,-0.00414688093587756,8.51428776513785E-05,17,0.700090334236675,-0.114764929900412,0.0023563291390019,-0.00414688093587756,8.51428776513785E-05,0.00414775491151051,17
