>>*HEADER*<<
FileID:DSExport.CSV
Version:2
GridSize:{Width=101, Height=74}
>>*DATA*<<
x (mm)[mm],y (mm)[mm],U[m/s],V[m/s],Status,y (mm)[mm],U pix[pix],V pix[pix],U[m/s],V[m/s],Length[m/s],Status
0.700090334236675,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
1.42276422764227,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
2.14543812104787,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
2.86811201445347,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
3.59078590785907,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
4.31345980126467,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
5.03613369467027,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
5.75880758807587,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
6.48148148148147,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
7.20415537488707,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
7.92682926829267,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
8.64950316169827,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
9.37217705510387,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
10.0948509485095,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
10.8175248419151,0.700090334236675,1.68685546668712E-05,-4.15538943343563E-06,17,0.700090334236675,0.000466837250405661,-0.000115000402570331,1.68685546668712E-05,-4.15538943343563E-06,1.73728350562806E-05,17
11.5401987353207,0.700090334236675,3.37371093337424E-05,-8.31077886687126E-06,17,0.700090334236675,0.000933674500811321,-0.000230000805140662,3.37371093337424E-05,-8.31077886687126E-06,3.47456701125611E-05,17
12.2628726287263,0.700090334236675,0.000123702731798403,-3.04728564515244E-05,17,0.700090334236675,0.0034234731025208,-0.000843336302295938,0.000123702731798403,-3.04728564515244E-05,0.000127400788202832,17
12.9855465221319,0.700090334236675,0.000213668346987106,-5.26349322171882E-05,17,0.700090334236675,0.00591327150286816,-0.00145667174911068,0.000213668346987106,-5.26349322171882E-05,0.000220055898793262,17
13.7082204155375,0.700090334236675,-0.000121975295769516,0.000187140045454726,17,0.700090334236675,-0.00337566631042137,0.00517910075795953,-0.000121975295769516,0.000187140045454726,0.000223381667535314,17
14.4308943089431,0.700090334236675,-0.000457618938526139,0.000426915008574724,17,0.700090334236675,-0.0126646041237109,0.0118148728623055,-0.000457618938526139,0.000426915008574724,0.000625836653963434,17
15.1535682023487,0.700090334236675,-0.000547723902855068,0.000350431131664664,17,0.700090334236675,-0.015158259011514,0.00969818156881956,-0.000547723902855068,0.000350431131664664,0.000650233382562419,17
15.8762420957543,0.700090334236675,-0.000637828896287829,0.000273947283858433,17,0.700090334236675,-0.0176519147047657,0.00758149108078214,-0.000637828896287829,0.000273947283858433,0.000694170595223654,17
16.5989159891599,0.700090334236675,-7.14314010110684E-05,0.000248479394940659,17,0.700090334236675,-0.00197686402298132,0.00687666725498275,-7.14314010110684E-05,0.000248479394940659,0.000258542945679205,17
