>>*HEADER*<<
FileID:DSExport.CSV
Version:2
GridSize:{Width=101, Height=74}
>>*DATA*<<
x (mm)[mm],y (mm)[mm],U[m/s],V[m/s],Status,y (mm)[mm],U pix[pix],V pix[pix],U[m/s],V[m/s],Length[m/s],Status
0.700090334236675,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
1.42276422764227,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
2.14543812104787,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
2.86811201445347,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
3.59078590785907,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
4.31345980126467,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
5.03613369467027,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
5.75880758807587,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
6.48148148148147,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
7.20415537488707,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
7.92682926829267,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
8.64950316169827,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
9.37217705510387,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
10.0948509485095,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
10.8175248419151,0.700090334236675,8.59778447193094E-05,-3.80997480533551E-05,17,0.700090334236675,0.00237943685260689,-0.0010544105273766,8.59778447193094E-05,-3.80997480533551E-05,9.40413769800656E-05,17
11.5401987353207,0.700090334236675,0.000171955689438619,-7.61994961067103E-05,17,0.700090334236675,0.00475887370521377,-0.00210882105475321,0.000171955689438619,-7.61994961067103E-05,0.000188082753960131,17
12.2628726287263,0.700090334236675,0.0006305041606538,-0.000279398169368505,17,0.700090334236675,0.0174492026460939,-0.00773234433727339,0.0006305041606538,-0.000279398169368505,0.000689636740355547,17
12.9855465221319,0.700090334236675,0.0010890526464209,-0.000482596835354343,17,0.700090334236675,0.0301395319896983,-0.0133558674184314,0.0010890526464209,-0.000482596835354343,0.00119119073710736,17
13.7082204155375,0.700090334236675,0.000377504766220227,-0.000457792892120779,17,0.700090334236675,0.0104474444051448,-0.0126694182894425,0.000377504766220227,-0.000457792892120779,0.000593366817908867,17
14.4308943089431,0.700090334236675,-0.000334043055772781,-0.000432988977991045,17,0.700090334236675,-0.00924464156851173,-0.0119829699659022,-0.000334043055772781,-0.000432988977991045,0.000546867642278958,17
15.1535682023487,0.700090334236675,-0.000223398295929655,-0.000276259379461408,17,0.700090334236675,-0.00618254783985321,-0.00764547832659446,-0.000223398295929655,-0.000276259379461408,0.000355283046829814,17
15.8762420957543,0.700090334236675,-0.000112753550638445,-0.000119529766379856,17,0.700090334236675,-0.00312045451391896,-0.0033079862845625,-0.000112753550638445,-0.000119529766379856,0.000164318983177231,17
16.5989159891599,0.700090334236675,0.000203607341973111,-0.000105927589174826,17,0.700090334236675,0.00563483318910585,-0.0029315460304133,0.000203607341973111,-0.000105927589174826,0.000229513842401163,17
