>>*HEADER*<<
FileID:DSExport.CSV
Version:2
GridSize:{Width=101, Height=74}
>>*DATA*<<
x (mm)[mm],y (mm)[mm],U[m/s],V[m/s],Status,y (mm)[mm],U pix[pix],V pix[pix],U[m/s],V[m/s],Length[m/s],Status
0.700090334236675,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
1.42276422764227,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
2.14543812104787,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
2.86811201445347,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
3.59078590785907,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
4.31345980126467,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
5.03613369467027,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
5.75880758807587,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
6.48148148148147,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
7.20415537488707,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
7.92682926829267,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
8.64950316169827,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
9.37217705510387,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
10.0948509485095,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
10.8175248419151,0.700090334236675,0.000175555789610371,-0.000114136310003232,17,0.700090334236675,0.00485850647746702,-0.00315872237933945,0.000175555789610371,-0.000114136310003232,0.000209396591488197,17
11.5401987353207,0.700090334236675,0.000351111579220742,-0.000228272620006464,17,0.700090334236675,0.00971701295493404,-0.0063174447586789,0.000351111579220742,-0.000228272620006464,0.000418793182976394,17
12.2628726287263,0.700090334236675,0.00128740910440683,-0.000836999563034624,17,0.700090334236675,0.0356290469644591,-0.0231639629069832,0.00128740910440683,-0.000836999563034624,0.00153557496418435,17
12.9855465221319,0.700090334236675,0.00222370657138526,-0.00144572660792619,17,0.700090334236675,0.0615410793630872,-0.0400104838743573,0.00222370657138526,-0.00144572660792619,0.00265235675211457,17
13.7082204155375,0.700090334236675,0.000969573564361781,-0.000718433584552258,17,0.700090334236675,0.0268329483937123,-0.0198826494524837,0.000969573564361781,-0.000718433584552258,0.00120673928920949,17
14.4308943089431,0.700090334236675,-0.000284559413557872,8.85941517481115E-06,17,0.700090334236675,-0.00787518177021411,0.000245184314962899,-0.000284559413557872,8.85941517481115E-06,0.000284697293772947,17
15.1535682023487,0.700090334236675,0.00109574804082513,-1.67243542819051E-05,17,0.700090334236675,0.0303248270298354,-0.000462846504751724,0.00109574804082513,-1.67243542819051E-05,0.0010958756649357,17
15.8762420957543,0.700090334236675,0.00247605564072728,-4.2308121919632E-05,17,0.700090334236675,0.0685248398571275,-0.00117087727412581,0.00247605564072728,-4.2308121919632E-05,0.0024764170717304,17
16.5989159891599,0.700090334236675,0.00214750110171735,-0.000110381581180263,17,0.700090334236675,0.0594320929900277,-0.00305481025916379,0.00214750110171735,-0.000110381581180263,0.00215033603777203,17
