>>*HEADER*<<
FileID:DSExport.CSV
Version:2
GridSize:{Width=101, Height=74}
>>*DATA*<<
x (mm)[mm],y (mm)[mm],U[m/s],V[m/s],Status,y (mm)[mm],U pix[pix],V pix[pix],U[m/s],V[m/s],Length[m/s],Status
0.700090334236675,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
1.42276422764227,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
2.14543812104787,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
2.86811201445347,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
3.59078590785907,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
4.31345980126467,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
5.03613369467027,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
5.75880758807587,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
6.48148148148147,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
7.20415537488707,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
7.92682926829267,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
8.64950316169827,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
9.37217705510387,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
10.0948509485095,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
10.8175248419151,0.700090334236675,-8.18947373772971E-05,5.24694360137801E-06,17,0.700090334236675,-0.0022664368569167,0.000145209164168136,-8.18947373772971E-05,5.24694360137801E-06,8.20626494042967E-05,17
11.5401987353207,0.700090334236675,-0.000163789474754594,1.0493887202756E-05,17,0.700090334236675,-0.0045328737138334,0.000290418328336273,-0.000163789474754594,1.0493887202756E-05,0.000164125298808593,17
12.2628726287263,0.700090334236675,-0.000600561441387981,3.84775885322597E-05,17,0.700090334236675,-0.0166205378904124,0.00106486726263029,-0.000600561441387981,3.84775885322597E-05,0.000601792796318855,17
12.9855465221319,0.700090334236675,-0.00103733339346945,6.64612889522687E-05,17,0.700090334236675,-0.0287082016642671,0.00183931617175404,-0.00103733339346945,6.64612889522687E-05,0.00103946027924883,17
13.7082204155375,0.700090334236675,-0.000461637682747096,2.10395937756402E-05,17,0.700090334236675,-0.0127758228700259,0.000582270757740844,-0.000461637682747096,2.10395937756402E-05,0.000462116884173639,17
14.4308943089431,0.700090334236675,0.000114057998871431,-2.4382105038967E-05,17,0.700090334236675,0.00315655511876685,-0.000674774756953411,0.000114057998871431,-2.4382105038967E-05,0.000116634961108094,17
15.1535682023487,0.700090334236675,-0.000728646700736135,8.38186606415547E-05,17,0.700090334236675,-0.0201652974428725,0.00231968143325503,-0.000728646700736135,8.38186606415547E-05,0.000733451826888037,17
15.8762420957543,0.700090334236675,-0.00157135131303221,0.000192019433598034,17,0.700090334236675,-0.0434871475881664,0.00531413782482559,-0.00157135131303221,0.000192019433598034,0.00158304024328106,17
16.5989159891599,0.700090334236675,-0.00128319719806314,0.000212035884032957,17,0.700090334236675,-0.0355124824563973,0.00586809309061209,-0.00128319719806314,0.000212035884032957,0.00130059765693881,17
