>>*HEADER*<<
FileID:DSExport.CSV
Version:2
GridSize:{Width=101, Height=74}
>>*DATA*<<
x (mm)[mm],y (mm)[mm],U[m/s],V[m/s],Status,y (mm)[mm],U pix[pix],V pix[pix],U[m/s],V[m/s],Length[m/s],Status
0.700090334236675,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
1.42276422764227,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
2.14543812104787,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
2.86811201445347,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
3.59078590785907,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
4.31345980126467,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
5.03613369467027,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
5.75880758807587,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
6.48148148148147,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
7.20415537488707,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
7.92682926829267,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
8.64950316169827,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
9.37217705510387,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
10.0948509485095,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
10.8175248419151,0.700090334236675,-0.000172033411217853,6.848698376416E-06,17,0.700090334236675,-0.00476102465545409,0.000189537727567313,-0.000172033411217853,6.848698376416E-06,0.000172169681549053,17
11.5401987353207,0.700090334236675,-0.000344066822435707,1.3697396752832E-05,17,0.700090334236675,-0.00952204931090819,0.000379075455134625,-0.000344066822435707,1.3697396752832E-05,0.000344339363098105,17
12.2628726287263,0.700090334236675,-0.00126157840713859,5.0223789003212E-05,17,0.700090334236675,-0.0349141824175604,0.00138994336066389,-0.00126157840713859,5.0223789003212E-05,0.00126257772289082,17
12.9855465221319,0.700090334236675,-0.0021790899336338,8.67501730681397E-05,17,0.700090334236675,-0.0603063139133155,0.00240081103966077,-0.0021790899336338,8.67501730681397E-05,0.00218081602419634,17
13.7082204155375,0.700090334236675,-0.00200540362857282,0.0003772436757572,17,0.700090334236675,-0.0554995454207528,0.0104402187265805,-0.00200540362857282,0.0003772436757572,0.00204057749286614,17
14.4308943089431,0.700090334236675,-0.0018317176727578,0.000667737156618387,17,0.700090334236675,-0.0506927865935722,0.0184796258094138,-0.0018317176727578,0.000667737156618387,0.00194963138644772,17
15.1535682023487,0.700090334236675,-0.00280064670369029,0.000470309372758493,17,0.700090334236675,-0.0775078975246288,0.0130158118910913,-0.00280064670369029,0.000470309372758493,0.00283986141651239,17
15.8762420957543,0.700090334236675,-0.00376957608386874,0.000272881588898599,17,0.700090334236675,-0.104323018121067,0.00755199797276873,-0.00376957608386874,0.000272881588898599,0.00377944019844673,17
16.5989159891599,0.700090334236675,-0.00291141401976347,0.000265144335571676,17,0.700090334236675,-0.080573382996954,0.00733786948694615,-0.00291141401976347,0.000265144335571676,0.0029234625212513,17
