>>*HEADER*<<
FileID:DSExport.CSV
Version:2
GridSize:{Width=101, Height=74}
>>*DATA*<<
x (mm)[mm],y (mm)[mm],U[m/s],V[m/s],Status,y (mm)[mm],U pix[pix],V pix[pix],U[m/s],V[m/s],Length[m/s],Status
0.700090334236675,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
1.42276422764227,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
2.14543812104787,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
2.86811201445347,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
3.59078590785907,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
4.31345980126467,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
5.03613369467027,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
5.75880758807587,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
6.48148148148147,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
7.20415537488707,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
7.92682926829267,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
8.64950316169827,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
9.37217705510387,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
10.0948509485095,0.700090334236675,0,0,17,0.700090334236675,0,0,0,0,0,17
10.8175248419151,0.700090334236675,-8.88694630702958E-05,2.19859975914005E-06,17,0.700090334236675,-0.00245946239047044,6.08462483342009E-05,-8.88694630702958E-05,2.19859975914005E-06,8.8896655208751E-05,17
11.5401987353207,0.700090334236675,-0.000177738926140592,4.3971995182801E-06,17,0.700090334236675,-0.00491892478094087,0.000121692496668402,-0.000177738926140592,4.3971995182801E-06,0.000177793310417502,17
12.2628726287263,0.700090334236675,-0.00065170944435522,1.61230655066902E-05,17,0.700090334236675,-0.0180360588725307,0.000446205837897651,-0.00065170944435522,1.61230655066902E-05,0.000651908853370716,17
12.9855465221319,0.700090334236675,-0.00112567993346602,2.78489314951003E-05,17,0.700090334236675,-0.031153192158672,0.0007707191791269,-0.00112567993346602,2.78489314951003E-05,0.001126024367229,17
13.7082204155375,0.700090334236675,-0.000551006698515266,2.1247014956316E-05,17,0.700090334236675,-0.01524911038141,0.000588011138916045,-0.000551006698515266,2.1247014956316E-05,0.000551416192592535,17
14.4308943089431,0.700090334236675,2.36665127886226E-05,1.46450965985423E-05,17,0.700090334236675,0.000654970741425132,0.000405303048364658,2.36665127886226E-05,1.46450965985423E-05,2.78313255515197E-05,17
15.1535682023487,0.700090334236675,-0.000751052924897522,8.17583204479888E-05,17,0.700090334236675,-0.0207853896965389,0.00226266151839809,-0.000751052924897522,8.17583204479888E-05,0.000755489853644375,17
15.8762420957543,0.700090334236675,-0.00152577226981521,0.000148871535202488,17,0.700090334236675,-0.0422257475671358,0.00412001973672886,-0.00152577226981521,0.000148871535202488,0.00153301785812514,17
16.5989159891599,0.700090334236675,-0.0015221294015646,0.000154550449224189,17,0.700090334236675,-0.0421249311883003,0.00427718368227943,-0.0015221294015646,0.000154550449224189,0.00152995547532038,17
