x (mm)[mm],y (mm)[mm],U[m/s],V[m/s],Std dev (U)[m/s],Std dev (V)[m/s],uuu,vvv,uuv,uvv,Covar (U,N
34.225171232876704,10.252568493150699,-inf,-inf,,,,,,,,0
34.910102739726,10.252568493150699,-inf,-inf,,,,,,,,0
35.595034246575295,10.252568493150699,-inf,-inf,,,,,,,,0
36.2799657534246,10.252568493150699,-inf,-inf,,,,,,,,0
36.9648972602739,10.252568493150699,-inf,-inf,,,,,,,,0
37.6498287671232,10.252568493150699,-inf,-inf,,,,,,,,0
38.3347602739726,10.252568493150699,-inf,-inf,,,,,,,,0
39.0196917808219,10.252568493150699,-inf,-inf,,,,,,,,0
39.704623287671204,10.252568493150699,-inf,-inf,,,,,,,,0
40.3895547945205,10.252568493150699,-inf,-inf,,,,,,,,0
41.074486301369795,10.252568493150699,-inf,inf,,,,,,,,0
41.759417808219105,10.252568493150699,-inf,inf,,,,,,,,0
42.4443493150684,10.252568493150699,-inf,inf,,,,,,,,0
43.1292808219178,10.252568493150699,-0.1711400183792259,0.03233051492153152,,,-0.004153576510160004,0.0002711226345868138,0.001353034750849269,-0.0003504016644497448,0.005691568133044408,2249
43.8142123287671,10.252568493150699,-0.14187391692278753,0.007727125428036162,,0.01590273597750467,-0.0018243724672452927,0.00013253398450670056,0.00018635562365731527,-1.3167189778611406e-05,0.0012689155677153697,2648
44.4991438356164,10.252568493150699,-0.12646214425020366,0.006517482943356676,,0.015048450462180785,-0.0010037899073185074,0.00010117509935422261,0.0001113403755907282,-1.0491676396367039e-05,0.0010323837913265054,2661
45.184075342465704,10.252568493150699,-0.13868736035270013,0.000864825884270137,,0.017107668326967813,-0.0014857061154707508,0.0001211957301738299,-9.339367353800299e-06,4.934130882409387e-06,0.00020436559950866068,2579
45.86900684931501,10.252568493150699,-inf,inf,,,,,,,,0
46.553938356164295,10.252568493150699,-inf,-inf,,,,,,,,0
47.238869863013605,10.252568493150699,-inf,-inf,,,,,,,,0
47.92380136986301,10.252568493150699,-inf,-inf,,,,,,,,0
48.608732876712295,10.252568493150699,-inf,-inf,,,,,,,,0
49.2936643835616,10.252568493150699,-inf,-inf,,,,,,,,0
49.9785958904109,10.252568493150699,-inf,-inf,,,,,,,,0
50.6635273972602,10.252568493150699,-inf,-inf,,,,,,,,0
51.3484589041095,10.252568493150699,-inf,-inf,,,,,,,,0
52.033390410958795,10.252568493150699,-inf,-inf,,,,,,,,0
52.7183219178082,10.252568493150699,-inf,-inf,,,,,,,,0
53.4032534246575,10.252568493150699,-inf,-inf,,,,,,,,0
54.088184931506795,10.252568493150699,-inf,inf,,,,,,,,0
54.773116438356105,10.252568493150699,-inf,inf,,,,,,,,0
55.4580479452054,10.252568493150699,-0.18838422454092255,0.08290968895709162,,,-0.00924737634041601,0.0013824987268622269,0.0050304634169415635,-0.00252378282738164,0.01547154618481711,1591
56.1429794520547,10.252568493150699,-0.0805686184112795,0.04477788123713377,,,-0.00028121920151964297,0.0002535913367018479,0.00027131648899633763,-0.0003111752781344751,0.003526068438428187,2104
56.827910958904,10.252568493150699,-inf,inf,,,,,,,,0
57.5128424657534,10.252568493150699,-inf,inf,,,,,,,,0
58.197773972602704,10.252568493150699,-inf,inf,,,,,,,,0
58.882705479452,10.252568493150699,-inf,-inf,,,,,,,,0
59.567636986301295,10.252568493150699,-inf,-inf,,,,,,,,0
60.252568493150605,10.252568493150699,-inf,-inf,,,,,,,,0
60.93749999999989,10.252568493150699,-inf,-inf,,,,,,,,0
61.6224315068492,10.252568493150699,,,,,,,,,,0
62.3073630136986,10.252568493150699,,,,,,,,,,0
62.992294520547894,10.252568493150699,,,,,,,,,,0
63.677226027397204,10.252568493150699,,,,,,,,,,0
64.3621575342465,10.252568493150699,,,,,,,,,,0
65.0470890410958,10.252568493150699,,,,,,,,,,0
65.7320205479451,10.252568493150699,,,,,,,,,,0
66.4169520547944,10.252568493150699,,,,,,,,,,0
67.1018835616437,10.252568493150699,,,,,,,,,,0
67.7868150684931,10.252568493150699,,,,,,,,,,0
68.4717465753424,10.252568493150699,,,,,,,,,,0
69.1566780821917,10.252568493150699,,,,,,,,,,0
0.663527397260273,10.9375,,,,,,,,,,0
1.34845890410959,10.9375,,,,,,,,,,0
2.0333904109589,10.9375,,,,,,,,,,0
2.7183219178082205,10.9375,,,,,,,,,,0
3.4032534246575294,10.9375,inf,inf,,,,,,,,0
4.08818493150684,10.9375,inf,inf,,,,,,,,0
4.77311643835616,10.9375,-inf,inf,,,,,,,,0
5.458047945205469,10.9375,-inf,inf,,,,,,,,0
6.1429794520547905,10.9375,-inf,inf,,,,,,,,0
6.827910958904099,10.9375,1.294521459713545,2.279085839385957,,,4.233215353853915,23.67273243864139,7.577412867233908,13.443218590641777,-2.9495337209962433,155
7.512842465753419,10.9375,0.47975973782426073,2.518805111545898,,,0.1808010687067378,31.958823539676434,1.0977598001970492,6.086180794707203,-1.2082904740776985,142
8.19777397260273,10.9375,-0.9417567725317703,4.641343361320043,,,-1.6058409772109876,199.972372256489,8.120890815142351,-40.59108223825246,4.372907046696978,69
8.882705479452039,10.9375,-inf,inf,,,,,,,,0
9.567636986301359,10.9375,-inf,inf,,,,,,,,0
10.252568493150699,10.9375,-inf,inf,,,,,,,,0
10.9375,10.9375,-inf,-inf,,,,,,,,0
11.622431506849301,10.9375,-inf,-inf,,,,,,,,0
12.3073630136986,10.9375,-inf,-inf,,,,,,,,0
12.992294520547901,10.9375,-inf,-inf,,,,,,,,0
13.677226027397198,10.9375,-inf,-inf,,,,,,,,0
14.362157534246599,10.9375,-inf,-inf,,,,,,,,0
15.0470890410959,10.9375,-inf,-inf,,,,,,,,0
15.732020547945199,10.9375,-inf,inf,,,,,,,,0
16.4169520547945,10.9375,-inf,inf,,,,,,,,0
17.1018835616438,10.9375,-0.2876142427226478,0.07381303927314259,,,-0.02226615788055926,0.0013457433345171797,0.009835584581274094,-0.0032925840801220174,0.022705710231338914,948
17.7868150684931,10.9375,-0.28166783876760726,-0.009018890199613095,,0.02021700044694909,-0.02097125445938182,0.00040356140530387735,-0.00048710335459996995,2.87974672281484e-05,-0.0007188861077977496,2049
18.471746575342397,10.9375,-0.23288485776631598,-0.004568435965096199,,0.02061953965206248,-0.007596005938825069,0.0003023303169230301,9.625308407660617e-05,2.3715592842958243e-05,0.0007109495392337774,2591
19.1566780821918,10.9375,-0.22872697655344382,-0.0042455388540603,,0.020052943541920828,-0.007031096816333335,0.00028068026216524183,7.599883486004424e-05,2.1688851339343043e-05,0.0006343023923158657,2625
19.841609589041102,10.9375,-0.25468943558768875,-0.0057751812356026475,,0.019653013338635478,-0.013203231891138922,0.0003133410769670816,-0.00015154827997605964,2.657471687748402e-05,-3.0064135613563567e-05,2376
20.526541095890398,10.9375,-0.2545055990782305,-0.010023871240915869,,0.018732072697717077,-0.012183925277663744,0.0003333790082316353,-0.0005130703117730753,6.0187471462925095e-06,-0.0010248503521687114,2117
21.2114726027397,10.9375,-inf,-inf,,,,,,,,0
21.896404109589,10.9375,-inf,-inf,,,,,,,,0
22.581335616438302,10.9375,-inf,-inf,,,,,,,,0
23.2662671232876,10.9375,-inf,-inf,,,,,,,,0
23.951198630137,10.9375,-inf,-inf,,,,,,,,0
24.6361301369863,10.9375,-inf,-inf,,,,,,,,0
25.321061643835602,10.9375,-inf,-inf,,,,,,,,0
26.0059931506849,10.9375,inf,-inf,,,,,,,,0
26.6909246575342,10.9375,-inf,-inf,,,,,,,,0
27.375856164383503,10.9375,-inf,-inf,,,,,,,,0
28.060787671232802,10.9375,-inf,inf,,,,,,,,0
28.7457191780822,10.9375,-inf,inf,,,,,,,,0
29.430650684931503,10.9375,-inf,inf,,,,,,,,0
30.1155821917808,10.9375,-0.23648532628934388,0.016786721135769764,,0.013893452951083327,-0.008893968186641902,0.0003531967300248385,0.0010969806502711666,-8.249748662816503e-05,0.003370113992045418,2116
30.8005136986301,10.9375,-0.2170386019920806,0.013719930407587618,,0.016219866641424996,-0.0057486563589538575,0.0003052409252288458,0.0006692216166143519,-4.091366952458918e-05,0.0024095945360309845,2378
31.485445205479397,10.9375,-0.208365784224058,0.012259306886425955,,0.01720676333679244,-0.003945653691004662,0.0002894361769972294,0.0004692616546940142,-2.6040994302016266e-05,0.0018828790191055714,2502
32.170376712328704,10.9375,-0.2222095782093665,0.0065266904524008676,,0.019184978828381636,-0.005698974965883192,0.00027789688841337674,0.00018362924381248706,1.0262171144636373e-05,0.0006500112375746375,2261
32.855308219178,10.9375,-0.30311401369199853,0.013034843482564356,,0.015536325461238459,-0.031525215313483915,0.0003844122414065236,0.0015468383824026564,-2.7562962200868276e-05,0.0030468544634246015,1514
33.5402397260274,10.9375,-0.864415157245388,-0.019906889574524283,,0.0169744224853731,-1.215087461463875,0.0017539772595073987,-0.029676498954404024,-0.00023163971624838011,-0.017557663558735295,615
34.225171232876704,10.9375,-inf,-inf,,,,,,,,0
34.910102739726,10.9375,-inf,-inf,,,,,,,,0
35.595034246575295,10.9375,-inf,-inf,,,,,,,,0
36.2799657534246,10.9375,-inf,-inf,,,,,,,,0
36.9648972602739,10.9375,-inf,-inf,,,,,,,,0
37.6498287671232,10.9375,-inf,-inf,,,,,,,,0
38.3347602739726,10.9375,-inf,-inf,,,,,,,,0
39.0196917808219,10.9375,-inf,-inf,,,,,,,,0
39.704623287671204,10.9375,-inf,-inf,,,,,,,,0
40.3895547945205,10.9375,-inf,-inf,,,,,,,,0
41.074486301369795,10.9375,-inf,inf,,,,,,,,0
41.759417808219105,10.9375,-inf,inf,,,,,,,,0
42.4443493150684,10.9375,-0.22105271068670873,0.006082003723738449,,0.020930779930582753,-0.0079548421622114,0.0003151392633640784,0.00034756787532104017,1.0194927947575328e-05,0.0013467842271165209,2446
43.1292808219178,10.9375,-0.18194440673663387,0.013037296010811125,,0.01583315988723884,-0.0024720576686255557,0.00023374145873111495,0.0004550524238934837,-5.189761161661776e-05,0.002379780489592944,2867
43.8142123287671,10.9375,-0.17507800382253166,0.006199129015001773,,0.018954674590792146,-0.002037350962376087,0.00020872375111754044,0.00015925860878630247,-5.998660110405976e-06,0.0010896941808412586,2986
44.4991438356164,10.9375,-0.17834546907232135,0.002477418727129581,,0.01983897557983905,-0.0023302443342119294,0.00021427016306782651,1.074278648043701e-05,7.4146053925163015e-06,0.0003628843926719308,2940
45.184075342465704,10.9375,-0.18234589484316951,0.0010130547382095462,,0.020662946615320994,-0.0025891769618873114,0.0002352432053030567,-6.63462690229606e-05,1.1300191599437405e-05,-5.156087741368508e-06,2902
45.86900684931501,10.9375,-0.18939494860624967,-0.0004960713427745859,,0.022232114406917775,-0.003210124861069358,0.0002842547656871939,-0.0001855205610551263,1.4967923351843921e-05,-0.0005265010066183813,2330
46.553938356164295,10.9375,-inf,inf,,,,,,,,0
47.238869863013605,10.9375,-inf,-inf,,,,,,,,0
47.92380136986301,10.9375,-inf,-inf,,,,,,,,0
48.608732876712295,10.9375,-inf,-inf,,,,,,,,0
49.2936643835616,10.9375,-inf,-inf,,,,,,,,0
49.9785958904109,10.9375,-inf,-inf,,,,,,,,0
50.6635273972602,10.9375,-inf,-inf,,,,,,,,0
51.3484589041095,10.9375,-inf,-inf,,,,,,,,0
52.033390410958795,10.9375,-inf,-inf,,,,,,,,0
52.7183219178082,10.9375,-inf,-inf,,,,,,,,0
53.4032534246575,10.9375,-inf,-inf,,,,,,,,0
54.088184931506795,10.9375,-inf,inf,,,,,,,,0
54.773116438356105,10.9375,-0.30402623250106914,0.07289021112278467,,,-0.03879826239408089,0.0012735990532833366,0.011269441484929813,-0.0029921564638239776,0.021125458944512548,1431
55.4580479452054,10.9375,-0.19060376941593546,0.050108032818534744,,,-0.0048665470861187065,0.0004856342736911625,0.0023309597219724745,-0.000861737558182971,0.008809562236846364,2136
56.1429794520547,10.9375,-0.15363713194422524,0.021392280292948318,,,-0.0017157881673336263,0.00017136755070178497,0.0005175270443697036,-0.00011059604894040235,0.002801826797259086,2334
56.827910958904,10.9375,-inf,inf,,,,,,,,0
57.5128424657534,10.9375,-inf,inf,,,,,,,,0
58.197773972602704,10.9375,-inf,inf,,,,,,,,0
58.882705479452,10.9375,-inf,-inf,,,,,,,,0
59.567636986301295,10.9375,-inf,-inf,,,,,,,,0
60.252568493150605,10.9375,-inf,-inf,,,,,,,,0
60.93749999999989,10.9375,-inf,-inf,,,,,,,,0
61.6224315068492,10.9375,,,,,,,,,,0
62.3073630136986,10.9375,,,,,,,,,,0
62.992294520547894,10.9375,,,,,,,,,,0
63.677226027397204,10.9375,,,,,,,,,,0
64.3621575342465,10.9375,,,,,,,,,,0
65.0470890410958,10.9375,,,,,,,,,,0
65.7320205479451,10.9375,,,,,,,,,,0
66.4169520547944,10.9375,,,,,,,,,,0
67.1018835616437,10.9375,,,,,,,,,,0
67.7868150684931,10.9375,,,,,,,,,,0
68.4717465753424,10.9375,,,,,,,,,,0
69.1566780821917,10.9375,,,,,,,,,,0
0.663527397260273,11.622431506849301,,,,,,,,,,0
1.34845890410959,11.622431506849301,,,,,,,,,,0
2.0333904109589,11.622431506849301,,,,,,,,,,0
2.7183219178082205,11.622431506849301,,,,,,,,,,0
3.4032534246575294,11.622431506849301,inf,inf,,,,,,,,0
4.08818493150684,11.622431506849301,inf,inf,,,,,,,,0
4.77311643835616,11.622431506849301,-inf,inf,,,,,,,,0
5.458047945205469,11.622431506849301,-inf,inf,,,,,,,,0
6.1429794520547905,11.622431506849301,-inf,inf,,,,,,,,0
6.827910958904099,11.622431506849301,1.7210660236852584,1.0123977168044567,,,9.998180651739268,2.0718551478034386,5.956225312370422,3.5244552594243377,-1.741265126877937,109
7.512842465753419,11.622431506849301,-0.10827619593618083,1.1614803343951687,0.13569218626862817,,0.0005773957294412106,3.1340847266345904,-0.007812979448052731,-0.2947919216936513,0.1269008113067434,93
8.19777397260273,11.622431506849301,-1.5531312747596446,0.7964170390294958,,,-7.333551896400886,1.0153494976439514,3.8196926637428263,-1.9721200888710266,1.2390866979703112,91
8.882705479452039,11.622431506849301,-1.1441581805708734,0.7793135860880139,,,-2.8565069314433877,0.949590012811736,2.0102872902913416,-1.391839935170501,0.8935321267089346,137
9.567636986301359,11.622431506849301,-inf,inf,,,,,,,,0
10.252568493150699,11.622431506849301,-inf,inf,,,,,,,,0
10.9375,11.622431506849301,-inf,inf,,,,,,,,0
11.622431506849301,11.622431506849301,-inf,inf,,,,,,,,0
12.3073630136986,11.622431506849301,-inf,-inf,,,,,,,,0
12.992294520547901,11.622431506849301,-inf,-inf,,,,,,,,0
13.677226027397198,11.622431506849301,-inf,-inf,,,,,,,,0
14.362157534246599,11.622431506849301,-inf,-inf,,,,,,,,0
15.0470890410959,11.622431506849301,-inf,-inf,,,,,,,,0
15.732020547945199,11.622431506849301,-inf,inf,,,,,,,,0
16.4169520547945,11.622431506849301,-0.291537051369992,0.0510593594075513,,,-0.02032495650582569,0.0009100438905531537,0.006889981814348093,-0.0016010553852467792,0.01641273582356668,631
17.1018835616438,11.622431506849301,-0.39198558552680196,0.01868151359591698,,0.01278902150234423,-0.07657044122679378,0.000614828833444656,0.005690255689887122,-0.00023272903136294085,0.008839645796562974,1147
17.7868150684931,11.622431506849301,-0.32070874084640416,-0.014999611214679739,,0.014372909708218248,-0.031218889635873416,0.0004018993381479399,-0.001676813257662793,-4.5192212032492824e-05,-0.0030492069463501775,2220
18.471746575342397,11.622431506849301,-0.25871483403812284,-0.007871812862638815,,0.018869561140899927,-0.008296474993848502,0.00031637130601322347,-0.0001667811613091753,1.4235092142833777e-05,-0.00016607431255297829,2808
19.1566780821918,11.622431506849301,-0.26751664233920347,-0.005051692933478392,,0.01949105070748794,-0.01085881489627806,0.00031849342741204807,3.781403146522306e-05,2.4796301909059253e-05,0.0004436445310498757,2794
19.841609589041102,11.622431506849301,-0.2840068187760625,-0.011983944090921237,,0.016981661256189204,-0.01586265458922234,0.00035626434874549815,-0.0007809298151111269,-9.00878133045214e-06,-0.0016039736324726197,2577
20.526541095890398,11.622431506849301,-0.28074280825611725,-0.01362598718385592,,0.01557932454455545,-0.014340947805029182,0.00034631669528264016,-0.0009116533300862935,-2.6972155519260066e-05,-0.0020008157328173766,2519
21.2114726027397,11.622431506849301,-0.3023980227161328,-0.028371800161075145,,,-0.021614123995727617,0.00038073811933934866,-0.003091303560461698,-0.0003370879376516914,-0.006663737922868981,2046
21.896404109589,11.622431506849301,-inf,-inf,,,,,,,,0
22.581335616438302,11.622431506849301,-inf,-inf,,,,,,,,0
23.2662671232876,11.622431506849301,-inf,-inf,,,,,,,,0
23.951198630137,11.622431506849301,-inf,-inf,,,,,,,,0
24.6361301369863,11.622431506849301,-inf,-inf,,,,,,,,0
25.321061643835602,11.622431506849301,-inf,-inf,,,,,,,,0
26.0059931506849,11.622431506849301,inf,-inf,,,,,,,,0
26.6909246575342,11.622431506849301,-inf,-inf,,,,,,,,0
27.375856164383503,11.622431506849301,-inf,-inf,,,,,,,,0
28.060787671232802,11.622431506849301,-inf,inf,,,,,,,,0
28.7457191780822,11.622431506849301,-inf,inf,,,,,,,,0
29.430650684931503,11.622431506849301,-0.25324636582268595,0.017492085720081648,,0.00999407666947357,-0.008652403675128161,0.0003257499864199724,0.001255012447121927,-0.00010878589420576587,0.003761715110450107,2181
30.1155821917808,11.622431506849301,-0.24186925386824204,0.006213554465038954,,0.018748849488081237,-0.005884273596499581,0.00029012913590139043,0.00022221267438899848,6.123001803243534e-06,0.0007217731756157499,2631
30.8005136986301,11.622431506849301,-0.23159652357913132,0.008553332613410947,,0.017562146153456994,-0.0036635312803783987,0.000272202210559328,0.0002877377067236394,-7.735562734616595e-06,0.0010915716533503542,2758
31.485445205479397,11.622431506849301,-0.23538948042068078,0.007946632326526181,,0.018550642444032473,-0.0040778818727744935,0.0002921668099408138,0.0002581680717162162,-3.675011626727089e-06,0.0009526137760499825,2790
32.170376712328704,11.622431506849301,-0.2620854705919514,0.010010982806664228,,0.017134733793013644,-0.010035385479856503,0.000317639626743507,0.000577413995210334,-1.2008300784226537e-05,0.0016026552788014777,2425
32.855308219178,11.622431506849301,-0.36160443070941434,0.01355507646078506,,0.016252891916976774,-0.05618035872698808,0.0004972948298264357,0.0024318903353620232,-3.5852510203017484e-05,0.003960494895193101,1466
33.5402397260274,11.622431506849301,-1.099995482364433,0.064054887714516,,,-2.544925164985816,0.0023441273939456596,0.15210393361804064,-0.008496594900736435,0.07022970978471983,555
34.225171232876704,11.622431506849301,-1.2631338644560215,0.001864825958763291,,0.023778730240117067,-3.877928940548447,0.0021605411650334927,0.005401494953429209,0.0006037100003383531,0.002166991487086238,540
34.910102739726,11.622431506849301,-inf,-inf,,,,,,,,0
35.595034246575295,11.622431506849301,-inf,-inf,,,,,,,,0
36.2799657534246,11.622431506849301,-inf,-inf,,,,,,,,0
36.9648972602739,11.622431506849301,-inf,-inf,,,,,,,,0
37.6498287671232,11.622431506849301,-inf,-inf,,,,,,,,0
38.3347602739726,11.622431506849301,-inf,-inf,,,,,,,,0
39.0196917808219,11.622431506849301,-inf,-inf,,,,,,,,0
39.704623287671204,11.622431506849301,-inf,-inf,,,,,,,,0
40.3895547945205,11.622431506849301,-inf,-inf,,,,,,,,0
41.074486301369795,11.622431506849301,-inf,inf,,,,,,,,0
41.759417808219105,11.622431506849301,-0.16577929805520947,-0.0078023625221118045,0.10641763429324261,0.01903755980301119,0.0020778580933408283,0.0002090724247549622,-0.00015251428615759683,-2.4790137264193913e-05,-0.0009487265742134721,2146
42.4443493150684,11.622431506849301,-0.2240468949600208,0.00021585280341144064,,0.0202723957765823,-0.005171910872010559,0.0002754139096099703,2.389164766300328e-05,1.5340725614677365e-05,0.00042160986758237794,2911
43.1292808219178,11.622431506849301,-0.20808442672391048,-0.0020825995148810203,,0.020266458937632407,-0.0027209067674689082,0.0002584104874952263,-0.00011507931505613883,9.196016924241164e-06,-0.00010153247919422677,3098
43.8142123287671,11.622431506849301,-0.2078285085512266,0.0029386119516814947,,0.020347127800555906,-0.0025709430881668462,0.000263248074967833,0.00010897709432191948,5.019752645627223e-06,0.0008293987954289664,3145
44.4991438356164,11.622431506849301,-0.20765183393576692,0.0007084495062264422,,0.021292138226409428,-0.002389403361903847,0.00028469900829723596,-5.1560058248712454e-05,1.0356343232440095e-05,0.00015900305744185266,3134
45.184075342465704,11.622431506849301,-0.2124676925566374,-0.0006423089510932989,,0.021976524575756808,-0.0031063669922984927,0.0003109792168065045,-0.000138413771523173,1.4228638241193335e-05,-0.0001968900638257518,3051
45.86900684931501,11.622431506849301,-0.2228844149089799,0.004842907210201679,,0.021812315250390485,-0.004881540315810069,0.00033666247472450135,0.00020081440687161946,9.960828736529855e-06,0.0010440856831573832,2503
46.553938356164295,11.622431506849301,-0.3071252739772262,-0.005085920478629599,,0.02247628018635038,-0.03158196208592999,0.0004921490378605424,-0.0009170712841246201,5.1790959996863115e-05,-0.001704717205113474,1481
47.238869863013605,11.622431506849301,-inf,-inf,,,,,,,,0
47.92380136986301,11.622431506849301,-inf,-inf,,,,,,,,0
48.608732876712295,11.622431506849301,-inf,-inf,,,,,,,,0
49.2936643835616,11.622431506849301,-inf,-inf,,,,,,,,0
49.9785958904109,11.622431506849301,-inf,-inf,,,,,,,,0
50.6635273972602,11.622431506849301,-inf,-inf,,,,,,,,0
51.3484589041095,11.622431506849301,-inf,-inf,,,,,,,,0
52.033390410958795,11.622431506849301,-inf,-inf,,,,,,,,0
52.7183219178082,11.622431506849301,-inf,-inf,,,,,,,,0
53.4032534246575,11.622431506849301,-inf,-inf,,,,,,,,0
54.088184931506795,11.622431506849301,-0.2286481109627045,0.0020883173697511894,,0.025600471296872786,-0.008223953504672313,0.0004611737491793838,-0.0001924577478394816,4.771093389989985e-05,-0.0007232227220190382,900
54.773116438356105,11.622431506849301,-0.280689116152478,0.027577788134819713,,,-0.022930366284231042,0.00040797940940276076,0.003066967014702465,-0.0003289655000794032,0.006802465130583923,1724
55.4580479452054,11.622431506849301,-0.20180961799345828,0.005283186295552514,,0.01747325944942367,-0.0027547897237711304,0.00020715120064353898,5.457255289783864e-05,8.650285270840364e-06,0.0002117663290873709,2557
56.1429794520547,11.622431506849301,-0.2003908993547792,0.011701317650243601,,0.013038497146380877,-0.0025779235413539003,0.000191494463797574,0.00035766602317003227,-2.661478720483303e-05,0.0014965144813435343,2677
56.827910958904,11.622431506849301,-inf,inf,,,,,,,,0
57.5128424657534,11.622431506849301,-inf,inf,,,,,,,,0
58.197773972602704,11.622431506849301,-inf,inf,,,,,,,,0
58.882705479452,11.622431506849301,-inf,-inf,,,,,,,,0
59.567636986301295,11.622431506849301,-inf,-inf,,,,,,,,0
60.252568493150605,11.622431506849301,-inf,-inf,,,,,,,,0
60.93749999999989,11.622431506849301,-inf,-inf,,,,,,,,0
61.6224315068492,11.622431506849301,,,,,,,,,,0
62.3073630136986,11.622431506849301,,,,,,,,,,0
62.992294520547894,11.622431506849301,,,,,,,,,,0
63.677226027397204,11.622431506849301,,,,,,,,,,0
64.3621575342465,11.622431506849301,,,,,,,,,,0
65.0470890410958,11.622431506849301,,,,,,,,,,0
65.7320205479451,11.622431506849301,,,,,,,,,,0
66.4169520547944,11.622431506849301,,,,,,,,,,0
67.1018835616437,11.622431506849301,,,,,,,,,,0
67.7868150684931,11.622431506849301,,,,,,,,,,0
68.4717465753424,11.622431506849301,,,,,,,,,,0
69.1566780821917,11.622431506849301,,,,,,,,,,0
0.663527397260273,12.3073630136986,,,,,,,,,,0
1.34845890410959,12.3073630136986,,,,,,,,,,0
2.0333904109589,12.3073630136986,,,,,,,,,,0
2.7183219178082205,12.3073630136986,,,,,,,,,,0
3.4032534246575294,12.3073630136986,inf,inf,,,,,,,,0
4.08818493150684,12.3073630136986,inf,inf,,,,,,,,0
4.77311643835616,12.3073630136986,-inf,inf,,,,,,,,0
5.458047945205469,12.3073630136986,-inf,inf,,,,,,,,0
6.1429794520547905,12.3073630136986,-inf,inf,,,,,,,,0
6.827910958904099,12.3073630136986,1.4732055635907184,-0.2040091489779769,,,6.220127231901558,-0.020317135220470385,-0.8819773036033174,0.1219439775907808,0.3018669137010316,110
7.512842465753419,12.3073630136986,0.26913795007704766,-0.03447174568968982,,,0.005948506008134492,-0.0010424138359660241,-0.004968549751490574,0.0002820034450459528,0.010750690774021689,98
8.19777397260273,12.3073630136986,-1.0417563666423117,-0.027361324262218586,,0.022771412393164797,-2.1516333586723557,0.003907524414448973,-0.05472345522490376,-0.00031663934247077035,-0.026547134844414236,120
8.882705479452039,12.3073630136986,-0.9996842813328725,0.08862310971603232,,,-1.8747937948614324,0.004754180718942155,0.17765449067104708,-0.015225476300488112,0.09112816953680423,182
9.567636986301359,12.3073630136986,-3.987976567307191,0.32130437302814835,,,-126.40913294977776,0.072057731268751,10.217733884503323,-0.8224003335936327,1.2826134643145517,83
10.252568493150699,12.3073630136986,-16.04592470036589,2.088698082696938,,,-8262.743003981832,18.224559964226636,1075.561290248452,-140.0058167629419,33.5150921612865,16
10.9375,12.3073630136986,-11.915547084165155,2.3441972911339204,,,-3383.544996892684,25.76398835638693,665.6594922653256,-130.95806867508486,27.932393193977752,16
11.622431506849301,12.3073630136986,-inf,inf,,,,,,,,0
12.3073630136986,12.3073630136986,-inf,inf,,,,,,,,0
12.992294520547901,12.3073630136986,-inf,inf,,,,,,,,0
13.677226027397198,12.3073630136986,-inf,-inf,,,,,,,,0
14.362157534246599,12.3073630136986,-inf,-inf,,,,,,,,0
15.0470890410959,12.3073630136986,-1.5493404095099734,-0.3719864551386571,,,-7.419031308571335,-0.09854861890320779,-1.7833822003849311,-0.4271012781398799,-0.576038647680281,25
15.732020547945199,12.3073630136986,-0.2983601908438685,-0.08519248441754616,,,-0.029552757249347212,-9.852833074077056e-05,-0.011974782989703406,-0.004091340990757943,-0.02490652281497232,252
16.4169520547945,12.3073630136986,-0.3705007954681794,-0.0663099008397271,,,-0.059084173457328595,7.258627435144426e-05,-0.014310538258194118,-0.0029894083936623274,-0.023245426330061453,705
17.1018835616438,12.3073630136986,-0.40595955952481366,-0.04015759695846759,,,-0.08398955123718263,0.0004877694011410788,-0.010333734037210142,-0.0010883885908756078,-0.014812636063856213,1214
17.7868150684931,12.3073630136986,-0.3254331524586627,-0.0024726330941571544,,0.020413040137271236,-0.029821042030267357,0.0004054754074704678,0.0003167329062338203,4.798648517291866e-05,0.0009281257417428614,2253
18.471746575342397,12.3073630136986,-0.2704063107672314,-0.010114134903703569,,0.017305440820753873,-0.00911161526186128,0.00031695688023223526,-0.00040231800599727606,9.866843909508874e-07,-0.0009407018655435962,2834
19.1566780821918,12.3073630136986,-0.27782312800841225,-0.012195606142728799,,0.015330188405134565,-0.011169692554584144,0.0003093528894024317,-0.0006329220822362972,-1.5908750261579816e-05,-0.0014816331689212162,2782
19.841609589041102,12.3073630136986,-0.300168806254771,-0.007926019783088815,,0.01854389440963096,-0.018194604586978566,0.00035833554351997804,-0.00037461459950918936,2.0890186505218433e-05,-0.0006225913079520662,2572
20.526541095890398,12.3073630136986,-0.3011518570320669,-0.01014932422384614,,0.01762127896578124,-0.017792737226375734,0.00036231911839193417,-0.0006052742663614624,6.789834462483981e-06,-0.0011735210423571285,2620
21.2114726027397,12.3073630136986,-0.30954690029741516,-0.021041529463493566,,,-0.021146136005980892,0.00036242232240202423,-0.0021185444620266313,-0.00015512072658152988,-0.004523248032469556,2241
21.896404109589,12.3073630136986,-0.26671932178107444,-0.029080145565454567,,,-0.0078404177601234,0.00033015395445669035,-0.001981033588360467,-0.00030884321489707816,-0.005715679471242506,1688
22.581335616438302,12.3073630136986,-0.8289816972764216,-0.10321598046441606,,,-1.0342797482274126,-0.0007003838060710907,-0.13392984080992928,-0.01681746776189556,-0.08336814888427406,460
